Product_ID,Product_Name,Category,Subcategory,Brand,Launch_Date,Unit_Cost,Selling_Price,Supplier_ID,Product_Rating,Return_Rate,Warranty_Months
P09520,Electronics Item 9520,Electronics,Mobiles,Brand_66,2022-11-26,9714.43,14776.15,SUP0056,4.2,0.031,24
P09521,Electronics Item 9521,Electronics,Mobiles,Brand_41,2025-05-04,24433.41,36176.74,SUP0345,4.2,0.043,36
P09522,Home Appliances Item 9522,Home Appliances,Kitchen,Brand_51,2022-09-15,6954.57,9031.7,SUP0266,3.7,0.075,6
P09523,Furniture Item 9523,Furniture,Living Room,Brand_11,2018-05-03,5652.15,11107.04,SUP0391,3.6,0.02,6
P09524,Home Appliances Item 9524,Home Appliances,Kitchen,Brand_98,2023-02-15,24315.92,31373.62,SUP0237,3.9,0.047,24
P09525,Home Appliances Item 9525,Home Appliances,Kitchen,Brand_54,2021-04-30,2262.08,4809.44,SUP0002,2.5,0.16,36
P09526,Electronics Item 9526,Electronics,Mobiles,Brand_67,2020-10-16,14604.59,19044.31,SUP0166,4.8,0.082,12
P09527,Electronics Item 9527,Electronics,Mobiles,Brand_95,2019-05-03,5632.18,11566.47,SUP0473,3.7,0.062,12
P09528,Home Appliances Item 9528,Home Appliances,Kitchen,Brand_24,2024-02-19,10883.77,13695.91,SUP0073,2.5,0.185,12
P09529,Home Appliances Item 9529,Home Appliances,Kitchen,Brand_91,2024-12-18,2899.63,5110.66,SUP0140,3.2,0.023,6
P09530,Electronics Item 9530,Electronics,Mobiles,Brand_97,2024-03-23,10078.5,14796.96,SUP0483,4.6,0.082,24
P09531,Fashion Item 9531,Fashion,Womenswear,Brand_97,2023-02-26,730.48,1116.23,SUP0468,4.3,0.135,0
P09532,Grocery Item 9532,Grocery,Staples,Brand_96,2022-02-04,169.06,261.68,SUP0081,4.3,0.009,0
P09533,Fashion Item 9533,Fashion,Womenswear,Brand_32,2023-05-07,1219.18,1915.31,SUP0473,3.2,0.047,0
P09534,Fashion Item 9534,Fashion,Womenswear,Brand_51,2024-09-17,1092.28,2070.44,SUP0135,3.9,0.069,0
P09535,Electronics Item 9535,Electronics,Mobiles,Brand_76,2018-12-26,24895.37,37111.89,SUP0344,3.9,0.074,24
P09536,Home Appliances Item 9536,Home Appliances,Kitchen,Brand_27,2023-12-20,5268.35,8568.44,SUP0143,3.3,0.024,36
P09537,Electronics Item 9537,Electronics,Mobiles,Brand_36,2021-03-01,6831.04,9301.42,SUP0443,,0.072,24
P09538,Fashion Item 9538,Fashion,Womenswear,Brand_91,2024-12-13,2697.11,3896.81,SUP0154,3.6,0.086,0
P09539,Fashion Item 9539,Fashion,Womenswear,Brand_52,2021-09-21,694.67,1405.02,SUP0026,,0.1,0
P09540,Grocery Item 9540,Grocery,Staples,Brand_74,2022-09-20,229.66,352.56,SUP0134,3.7,0.042,0
P09541,Home Appliances Item 9541,Home Appliances,Kitchen,Brand_43,2024-10-23,5336.52,6654.84,SUP0428,4.7,0.046,12
P09542,Furniture Item 9542,Furniture,Living Room,Brand_11,2021-05-03,6474.35,8905.08,SUP0393,4.4,0.067,6
P09543,Fashion Item 9543,Fashion,Womenswear,Brand_35,2018-01-24,1863.65,3129.8,SUP0294,3.5,0.065,0
P09544,Fashion Item 9544,Fashion,Womenswear,Brand_57,2020-05-05,1978.37,2527.94,SUP0079,3.9,0.088,0
P09545,Home Appliances Item 9545,Home Appliances,Kitchen,Brand_32,2024-02-02,11416.17,17267.9,SUP0444,4.2,0.049,6
P09546,Fashion Item 9546,Fashion,Womenswear,Brand_93,2023-05-11,2560.0,3544.35,SUP0233,,0.25,0
P09547,Fashion Item 9547,Fashion,Womenswear,Brand_100,2025-11-06,1370.64,1983.14,SUP0201,3.4,0.065,0
P09548,Fashion Item 9548,Fashion,Womenswear,Brand_70,2025-02-13,1424.05,2158.49,SUP0242,3.3,0.095,0
P09549,Fashion Item 9549,Fashion,Womenswear,Brand_79,2020-01-17,685.43,975.34,SUP0463,4.1,0.094,0
P09550,Home Appliances Item 9550,Home Appliances,Kitchen,Brand_79,2024-03-08,3333.82,4432.58,SUP0421,4.3,0.038,12
P09551,Fashion Item 9551,Fashion,Womenswear,Brand_37,2019-03-13,371.65,749.63,SUP0409,3.4,0.092,0
P09552,Fashion Item 9552,Fashion,Womenswear,Brand_24,2021-01-28,1276.27,1687.53,SUP0120,3.2,0.122,0
P09553,Home Appliances Item 9553,Home Appliances,Kitchen,Brand_5,2021-02-24,6768.1,14198.71,SUP0478,4.5,0.015,6
P09554,Fashion Item 9554,Fashion,Womenswear,Brand_33,2020-02-21,2331.57,3134.45,SUP0467,4.3,0.064,0
P09555,Grocery Item 9555,Grocery,Staples,Brand_11,2024-09-13,152.33,276.79,SUP0222,4.3,0.051,0
P09556,Fashion Item 9556,Fashion,Womenswear,Brand_32,2021-04-14,1078.19,1863.66,SUP0167,5.0,0.068,0
P09557,Grocery Item 9557,Grocery,Staples,Brand_32,2024-04-09,152.34,197.98,SUP0311,4.4,0.058,0
P09558,Electronics Item 9558,Electronics,Mobiles,Brand_82,2021-08-05,27157.37,48770.65,SUP0167,2.6,0.127,36
P09559,Fashion Item 9559,Fashion,Womenswear,Brand_63,2025-06-30,815.23,1097.79,SUP0230,3.4,0.051,0
P09560,Fashion Item 9560,Fashion,Womenswear,Brand_100,2021-09-27,881.7,1541.16,SUP0248,3.0,0.103,0
P09561,Fashion Item 9561,Fashion,Womenswear,Brand_99,2019-02-16,1047.34,1521.33,SUP0066,3.6,0.12,0
P09562,Fashion Item 9562,Fashion,Womenswear,Brand_98,2023-10-22,744.38,1063.69,SUP0066,3.2,0.103,0
P09563,Fashion Item 9563,Fashion,Womenswear,Brand_71,2025-12-09,1726.62,2382.86,SUP0275,4.8,0.081,0
P09564,Fashion Item 9564,Fashion,Womenswear,Brand_57,2025-08-06,2209.23,3518.25,SUP0136,5.0,0.112,0
P09565,Fashion Item 9565,Fashion,Womenswear,Brand_50,2025-11-01,843.59,1481.3,SUP0131,3.0,0.052,0
P09566,Electronics Item 9566,Electronics,Mobiles,Brand_66,2024-03-13,5451.97,7906.36,SUP0236,4.5,0.009,36
P09567,Electronics Item 9567,Electronics,Mobiles,Brand_69,2025-09-01,17690.52,22792.37,SUP0481,3.0,0.015,12
P09568,Electronics Item 9568,Electronics,Mobiles,Brand_87,2022-04-24,5930.3,12625.17,SUP0158,3.4,0.04,36
P09569,Electronics Item 9569,Electronics,Mobiles,Brand_64,2022-08-13,9610.89,14372.48,SUP0433,3.4,0.005,6
P09570,Furniture Item 9570,Furniture,Living Room,Brand_6,2024-07-05,16348.29,25236.61,SUP0417,3.8,0.029,6
P09571,Electronics Item 9571,Electronics,Mobiles,Brand_60,2024-10-12,14511.57,25245.65,SUP0283,4.4,0.027,36
P09572,Fashion Item 9572,Fashion,Womenswear,Brand_44,2025-08-14,1146.45,1967.78,SUP0342,3.9,0.081,0
P09573,Fashion Item 9573,Fashion,Womenswear,Brand_97,2023-08-22,898.52,1412.41,SUP0189,3.9,0.106,0
P09574,Electronics Item 9574,Electronics,Mobiles,Brand_28,2020-09-08,12642.45,22219.09,SUP0151,,0.036,6
P09575,Furniture Item 9575,Furniture,Living Room,Brand_80,2025-11-13,11305.91,20355.73,SUP0392,5.0,0.005,6
P09576,Grocery Item 9576,Grocery,Staples,Brand_14,2021-02-10,746.35,1096.86,SUP0409,3.0,0.024,0
P09577,Electronics Item 9577,Electronics,Mobiles,Brand_98,2020-08-22,8784.38,10837.16,SUP0169,4.1,0.022,36
P09578,Furniture Item 9578,Furniture,Living Room,Brand_45,2024-05-01,9831.05,17784.99,SUP0097,3.0,0.042,24
P09579,Fashion Item 9579,Fashion,Womenswear,Brand_14,2019-10-30,801.62,1113.54,SUP0245,3.6,0.136,0
P09580,Grocery Item 9580,Grocery,Staples,Brand_79,2019-02-06,761.79,1053.74,SUP0153,3.6,0.005,0
P09581,Home Appliances Item 9581,Home Appliances,Kitchen,Brand_2,2023-01-18,6609.95,14190.72,SUP0343,4.9,0.058,24
P09582,Home Appliances Item 9582,Home Appliances,Kitchen,Brand_19,2021-09-24,9017.47,11605.07,SUP0437,,0.203,36
P09583,Grocery Item 9583,Grocery,Staples,Brand_61,2018-01-22,335.41,425.17,SUP0166,4.9,0.027,0
P09584,Furniture Item 9584,Furniture,Living Room,Brand_34,2019-06-04,15885.44,30047.2,SUP0192,4.3,0.071,6
P09585,Fashion Item 9585,Fashion,Womenswear,Brand_41,2019-03-02,1165.24,1818.94,SUP0442,4.1,0.046,0
P09586,Electronics Item 9586,Electronics,Mobiles,Brand_48,2019-11-18,15263.48,29401.18,SUP0343,4.3,0.005,6
P09587,Electronics Item 9587,Electronics,Mobiles,Brand_53,2021-03-26,8378.9,13716.39,SUP0211,3.2,0.005,36
P09588,Fashion Item 9588,Fashion,Womenswear,Brand_98,2020-12-04,608.16,1019.7,SUP0009,4.8,0.102,0
P09589,Grocery Item 9589,Grocery,Staples,Brand_55,2022-06-04,164.15,207.41,SUP0445,3.1,0.055,0
P09590,Fashion Item 9590,Fashion,Womenswear,Brand_24,2020-04-24,177.68,344.35,SUP0160,3.1,0.106,0
P09591,Furniture Item 9591,Furniture,Living Room,Brand_77,2023-06-05,9377.62,11709.99,SUP0369,4.1,0.071,24
P09592,Fashion Item 9592,Fashion,Womenswear,Brand_51,2019-12-06,1215.9,1697.3,SUP0088,3.8,0.078,0
P09593,Electronics Item 9593,Electronics,Mobiles,Brand_74,2020-04-14,13286.2,16276.76,SUP0393,4.1,0.03,12
P09594,Electronics Item 9594,Electronics,Mobiles,Brand_6,2023-03-11,5144.46,7707.67,SUP0469,3.2,0.052,24
P09595,Furniture Item 9595,Furniture,Living Room,Brand_15,2025-06-25,12309.28,17826.44,SUP0425,3.6,0.029,36
P09596,Grocery Item 9596,Grocery,Staples,Brand_64,2023-10-15,390.63,514.54,SUP0219,3.8,0.035,0
P09597,Grocery Item 9597,Grocery,Staples,Brand_22,2021-03-10,253.86,498.37,SUP0454,4.2,0.017,0
P09598,Fashion Item 9598,Fashion,Womenswear,Brand_15,2023-02-22,2417.79,3318.23,SUP0421,4.9,0.136,0
P09599,Electronics Item 9599,Electronics,Mobiles,Brand_31,2020-07-06,5017.96,8447.68,SUP0001,3.5,0.005,36
P09600,Fashion Item 9600,Fashion,Womenswear,Brand_11,2023-07-21,1045.75,1895.22,SUP0452,2.0,0.151,0
P09601,Grocery Item 9601,Grocery,Staples,Brand_92,2019-04-30,134.15,241.92,SUP0397,2.2,0.131,0
P09602,Grocery Item 9602,Grocery,Staples,Brand_63,2025-09-01,282.41,580.74,SUP0188,2.8,0.167,0
P09603,Furniture Item 9603,Furniture,Living Room,Brand_17,2019-04-06,15098.74,25678.46,SUP0188,,0.047,24
P09604,Fashion Item 9604,Fashion,Womenswear,Brand_4,2024-04-24,1451.21,2869.34,SUP0393,3.4,0.14,0
P09605,Furniture Item 9605,Furniture,Living Room,Brand_32,2025-11-26,10684.43,22254.61,SUP0310,4.7,0.038,6
P09606,Electronics Item 9606,Electronics,Mobiles,Brand_54,2022-01-18,12173.42,18400.96,SUP0123,4.0,0.019,6
P09607,Fashion Item 9607,Fashion,Womenswear,Brand_91,2021-06-12,1524.13,1886.72,SUP0461,4.6,0.129,0
P09608,Fashion Item 9608,Fashion,Womenswear,Brand_85,2023-08-21,4071.99,6360.82,SUP0094,3.3,0.122,0
P09609,Home Appliances Item 9609,Home Appliances,Kitchen,Brand_38,2018-01-31,5715.26,10585.65,SUP0379,4.2,0.063,12
P09610,Fashion Item 9610,Fashion,Womenswear,Brand_16,2021-05-12,761.86,1162.61,SUP0095,3.9,0.046,0
P09611,Fashion Item 9611,Fashion,Womenswear,Brand_42,2022-08-25,841.18,1802.04,SUP0418,2.6,0.212,0
P09612,Fashion Item 9612,Fashion,Womenswear,Brand_74,2020-02-14,1783.06,3126.32,SUP0091,3.1,0.078,0
P09613,Grocery Item 9613,Grocery,Staples,Brand_90,2018-03-27,257.22,489.7,SUP0159,3.0,0.005,0
P09614,Fashion Item 9614,Fashion,Womenswear,Brand_66,2024-09-01,1644.15,2171.03,SUP0277,3.7,0.077,0
P09615,Electronics Item 9615,Electronics,Mobiles,Brand_96,2024-05-25,10599.94,23105.92,SUP0336,3.6,0.012,6
P09616,Home Appliances Item 9616,Home Appliances,Kitchen,Brand_64,2025-06-09,8195.06,14139.65,SUP0127,4.4,0.058,36
P09617,Fashion Item 9617,Fashion,Womenswear,Brand_79,2021-05-13,878.31,1237.33,SUP0376,,0.113,0
P09618,Fashion Item 9618,Fashion,Womenswear,Brand_23,2021-04-14,2609.44,4355.36,SUP0294,2.7,0.182,0
P09619,Fashion Item 9619,Fashion,Womenswear,Brand_14,2023-02-14,1106.52,1863.06,SUP0155,5.0,0.105,0
P09620,Electronics Item 9620,Electronics,Mobiles,Brand_25,2022-03-07,11173.94,22155.74,SUP0160,2.4,0.124,12
P09621,Electronics Item 9621,Electronics,Mobiles,Brand_59,2021-09-02,13441.8,23754.61,SUP0487,4.5,0.035,12
P09622,Grocery Item 9622,Grocery,Staples,Brand_96,2019-01-05,340.59,506.28,SUP0345,4.1,0.033,0
P09623,Grocery Item 9623,Grocery,Staples,Brand_10,2020-12-03,435.42,646.02,SUP0452,3.7,0.088,0
P09624,Fashion Item 9624,Fashion,Womenswear,Brand_81,2025-10-23,878.91,1890.12,SUP0258,3.0,0.11,0
P09625,Grocery Item 9625,Grocery,Staples,Brand_33,2024-04-05,264.74,390.06,SUP0286,2.5,0.169,0
P09626,Electronics Item 9626,Electronics,Mobiles,Brand_17,2023-09-19,2477.56,4812.09,SUP0454,2.1,0.157,12
P09627,Grocery Item 9627,Grocery,Staples,Brand_22,2023-03-14,177.5,326.95,SUP0047,4.1,0.037,0
P09628,Grocery Item 9628,Grocery,Staples,Brand_20,2022-05-21,676.6,962.8,SUP0375,3.8,0.039,0
P09629,Grocery Item 9629,Grocery,Staples,Brand_20,2024-08-16,439.57,829.94,SUP0452,4.4,0.042,0
P09630,Grocery Item 9630,Grocery,Staples,Brand_37,2025-06-18,421.14,720.35,SUP0043,4.1,0.005,0
P09631,Fashion Item 9631,Fashion,Womenswear,Brand_17,2018-04-22,5399.03,8219.8,SUP0019,4.0,0.097,0
P09632,Fashion Item 9632,Fashion,Womenswear,Brand_19,2020-09-24,629.12,1281.75,SUP0275,2.8,0.228,0
P09633,Fashion Item 9633,Fashion,Womenswear,Brand_50,2019-07-14,739.21,1200.76,SUP0487,3.8,0.088,0
P09634,Grocery Item 9634,Grocery,Staples,Brand_59,2022-07-13,332.06,438.7,SUP0407,4.1,0.061,0
P09635,Grocery Item 9635,Grocery,Staples,Brand_57,2025-06-16,148.68,304.4,SUP0082,3.5,0.005,0
P09636,Fashion Item 9636,Fashion,Womenswear,Brand_27,2022-07-29,1567.3,3126.9,SUP0130,2.9,0.224,0
P09637,Fashion Item 9637,Fashion,Womenswear,Brand_46,2022-07-27,1230.68,2673.42,SUP0295,2.3,0.157,0
P09638,Furniture Item 9638,Furniture,Living Room,Brand_96,2024-01-05,8808.13,11656.27,SUP0203,4.4,0.066,6
P09639,Fashion Item 9639,Fashion,Womenswear,Brand_44,2020-12-26,1092.87,1828.07,SUP0434,3.2,0.092,0
P09640,Electronics Item 9640,Electronics,Mobiles,Brand_79,2022-11-04,12531.91,26047.66,SUP0478,4.4,0.055,24
P09641,Fashion Item 9641,Fashion,Womenswear,Brand_82,2024-02-14,2594.17,3244.06,SUP0148,3.6,0.078,0
P09642,Fashion Item 9642,Fashion,Womenswear,Brand_29,2021-12-11,2878.36,3838.97,SUP0024,4.0,0.083,0
P09643,Fashion Item 9643,Fashion,Womenswear,Brand_14,2020-12-12,871.18,1384.8,SUP0004,4.3,0.123,0
P09644,Furniture Item 9644,Furniture,Living Room,Brand_89,2020-03-18,15251.76,18686.06,SUP0446,4.6,0.046,12
P09645,Furniture Item 9645,Furniture,Living Room,Brand_98,2025-05-18,20863.46,27453.98,SUP0228,3.9,0.093,6
P09646,Electronics Item 9646,Electronics,Mobiles,Brand_85,2020-08-20,7965.0,13247.2,SUP0138,3.4,0.069,24
P09647,Fashion Item 9647,Fashion,Womenswear,Brand_46,2018-02-04,1081.18,1631.56,SUP0186,3.5,0.111,0
P09648,Fashion Item 9648,Fashion,Womenswear,Brand_12,2020-02-09,2703.89,3857.15,SUP0396,3.1,0.079,0
P09649,Grocery Item 9649,Grocery,Staples,Brand_84,2019-05-14,557.33,851.72,SUP0224,4.2,0.045,0
P09650,Home Appliances Item 9650,Home Appliances,Kitchen,Brand_47,2025-09-11,2181.04,4730.41,SUP0050,4.2,0.016,36
P09651,Electronics Item 9651,Electronics,Mobiles,Brand_16,2020-12-02,14516.84,21712.88,SUP0430,4.4,0.005,36
P09652,Electronics Item 9652,Electronics,Mobiles,Brand_63,2019-08-26,8864.53,12931.79,SUP0149,2.7,0.161,6
P09653,Electronics Item 9653,Electronics,Mobiles,Brand_81,2025-05-06,14054.32,17298.44,SUP0382,,0.051,12
P09654,Electronics Item 9654,Electronics,Mobiles,Brand_26,2023-02-26,3919.43,5611.49,SUP0147,4.4,0.024,24
P09655,Home Appliances Item 9655,Home Appliances,Kitchen,Brand_36,2021-06-18,23136.51,31704.23,SUP0123,3.7,0.076,6
P09656,Electronics Item 9656,Electronics,Mobiles,Brand_62,2025-06-26,13904.82,21201.79,SUP0287,4.4,0.114,36
P09657,Fashion Item 9657,Fashion,Womenswear,Brand_16,2024-09-26,685.0,1248.01,SUP0362,3.4,0.1,0
P09658,Electronics Item 9658,Electronics,Mobiles,Brand_37,2024-02-10,18980.6,24342.46,SUP0283,4.0,0.008,24
P09659,Fashion Item 9659,Fashion,Womenswear,Brand_27,2024-11-09,756.88,1611.55,SUP0450,3.1,0.105,0
P09660,Grocery Item 9660,Grocery,Staples,Brand_29,2025-07-06,243.06,324.91,SUP0248,4.4,0.03,0
P09661,Home Appliances Item 9661,Home Appliances,Kitchen,Brand_46,2018-11-02,8878.11,17701.74,SUP0025,3.5,0.023,36
P09662,Furniture Item 9662,Furniture,Living Room,Brand_92,2022-03-26,3229.24,4802.22,SUP0033,3.1,0.051,36
P09663,Fashion Item 9663,Fashion,Womenswear,Brand_26,2018-05-12,2078.18,3331.83,SUP0105,4.5,0.143,0
P09664,Grocery Item 9664,Grocery,Staples,Brand_79,2024-10-08,210.73,450.03,SUP0060,4.3,0.051,0
P09665,Furniture Item 9665,Furniture,Living Room,Brand_27,2025-09-01,19480.82,42455.72,SUP0331,4.6,0.005,12
P09666,Home Appliances Item 9666,Home Appliances,Kitchen,Brand_11,2018-11-27,11656.38,14417.88,SUP0261,4.1,0.007,24
P09667,Electronics Item 9667,Electronics,Mobiles,Brand_8,2021-02-16,6119.58,10317.65,SUP0500,5.0,0.028,12
P09668,Fashion Item 9668,Fashion,Womenswear,Brand_54,2023-06-27,371.42,585.28,SUP0416,3.8,0.122,0
P09669,Electronics Item 9669,Electronics,Mobiles,Brand_53,2019-11-13,10153.58,20100.29,SUP0094,3.0,0.04,12
P09670,Home Appliances Item 9670,Home Appliances,Kitchen,Brand_78,2019-05-26,7300.07,14532.71,SUP0397,4.2,0.075,6
P09671,Grocery Item 9671,Grocery,Staples,Brand_17,2019-06-30,118.6,239.38,SUP0374,3.5,0.047,0
P09672,Home Appliances Item 9672,Home Appliances,Kitchen,Brand_6,2023-07-27,2364.55,3429.16,SUP0015,4.0,0.119,12
P09673,Fashion Item 9673,Fashion,Womenswear,Brand_50,2021-03-25,3154.44,5446.62,SUP0432,2.6,0.22,0
P09674,Grocery Item 9674,Grocery,Staples,Brand_63,2024-07-04,251.82,498.48,SUP0016,4.1,0.029,0
P09675,Grocery Item 9675,Grocery,Staples,Brand_80,2018-10-16,296.24,604.27,SUP0013,4.5,0.016,0
P09676,Home Appliances Item 9676,Home Appliances,Kitchen,Brand_35,2019-10-17,5446.63,8064.87,SUP0288,3.1,0.005,12
P09677,Electronics Item 9677,Electronics,Mobiles,Brand_92,2022-01-28,8309.54,10702.39,SUP0287,3.9,0.011,12
P09678,Home Appliances Item 9678,Home Appliances,Kitchen,Brand_18,2019-06-20,5080.22,6843.3,SUP0304,4.3,0.085,6
P09679,Fashion Item 9679,Fashion,Womenswear,Brand_25,2018-08-30,3292.89,6324.13,SUP0302,4.2,0.047,0
P09680,Furniture Item 9680,Furniture,Living Room,Brand_73,2022-01-19,5490.39,7736.69,SUP0247,,0.073,12
P09681,Fashion Item 9681,Fashion,Womenswear,Brand_28,2021-06-04,793.48,1540.15,SUP0413,,0.23,0
P09682,Furniture Item 9682,Furniture,Living Room,Brand_23,2018-07-17,18580.13,32554.54,SUP0131,4.3,0.062,24
P09683,Electronics Item 9683,Electronics,Mobiles,Brand_30,2025-03-10,6685.53,9265.22,SUP0354,3.8,0.047,6
P09684,Fashion Item 9684,Fashion,Womenswear,Brand_36,2023-09-13,497.84,1051.62,SUP0362,2.9,0.223,0
P09685,Electronics Item 9685,Electronics,Mobiles,Brand_88,2023-03-05,27218.8,44702.68,SUP0037,4.2,0.015,24
P09686,Electronics Item 9686,Electronics,Mobiles,Brand_56,2020-01-27,13242.11,16736.6,SUP0372,3.8,0.042,12
P09687,Fashion Item 9687,Fashion,Womenswear,Brand_43,2018-08-28,741.65,982.91,SUP0048,4.7,0.119,0
P09688,Home Appliances Item 9688,Home Appliances,Kitchen,Brand_87,2024-04-30,4531.67,5796.13,SUP0488,4.7,0.005,6
P09689,Home Appliances Item 9689,Home Appliances,Kitchen,Brand_77,2019-05-04,2602.84,5074.35,SUP0411,4.0,0.036,12
P09690,Grocery Item 9690,Grocery,Staples,Brand_92,2022-06-27,146.96,309.44,SUP0485,3.6,0.096,0
P09691,Grocery Item 9691,Grocery,Staples,Brand_8,2023-10-08,352.98,727.19,SUP0198,3.8,0.1,0
P09692,Fashion Item 9692,Fashion,Womenswear,Brand_32,2019-04-24,1557.22,2267.42,SUP0174,3.4,0.148,0
P09693,Home Appliances Item 9693,Home Appliances,Kitchen,Brand_68,2025-09-05,4015.44,5753.34,SUP0414,4.5,0.025,24
P09694,Fashion Item 9694,Fashion,Womenswear,Brand_37,2022-12-03,1161.69,2293.0,SUP0006,2.3,0.17,0
P09695,Home Appliances Item 9695,Home Appliances,Kitchen,Brand_83,2022-11-09,4985.35,9157.21,SUP0280,4.0,0.007,6
P09696,Fashion Item 9696,Fashion,Womenswear,Brand_12,2018-11-03,1544.28,2549.36,SUP0073,3.6,0.098,0
P09697,Grocery Item 9697,Grocery,Staples,Brand_42,2025-06-02,295.76,476.39,SUP0229,3.0,0.005,0
P09698,Fashion Item 9698,Fashion,Womenswear,Brand_20,2020-09-12,3687.71,4679.34,SUP0456,3.3,0.04,0
P09699,Home Appliances Item 9699,Home Appliances,Kitchen,Brand_64,2020-07-28,9836.92,12673.0,SUP0482,3.4,0.045,24
P09700,Grocery Item 9700,Grocery,Staples,Brand_23,2024-06-19,175.89,269.84,SUP0480,3.5,0.031,0
P09701,Electronics Item 9701,Electronics,Mobiles,Brand_89,2022-03-23,10454.67,20368.18,SUP0133,3.0,0.113,6
P09702,Home Appliances Item 9702,Home Appliances,Kitchen,Brand_26,2021-01-17,6058.26,8988.43,SUP0092,4.1,0.076,6
P09703,Electronics Item 9703,Electronics,Mobiles,Brand_31,2021-08-11,19077.82,28288.99,SUP0036,4.3,0.036,24
P09704,Home Appliances Item 9704,Home Appliances,Kitchen,Brand_43,2023-06-25,10934.95,23305.74,SUP0342,5.0,0.023,24
P09705,Grocery Item 9705,Grocery,Staples,Brand_13,2018-05-20,352.64,555.11,SUP0325,4.8,0.07,0
P09706,Grocery Item 9706,Grocery,Staples,Brand_26,2025-07-22,176.22,268.06,SUP0483,4.9,0.021,0
P09707,Grocery Item 9707,Grocery,Staples,Brand_35,2022-10-09,246.42,544.17,SUP0106,2.6,0.142,0
P09708,Fashion Item 9708,Fashion,Womenswear,Brand_1,2019-08-27,1182.48,2286.23,SUP0177,5.0,0.104,0
P09709,Fashion Item 9709,Fashion,Womenswear,Brand_7,2023-11-06,1666.53,2115.83,SUP0280,3.4,0.019,0
P09710,Furniture Item 9710,Furniture,Living Room,Brand_33,2021-05-20,11813.09,17215.22,SUP0119,4.6,0.032,24
P09711,Electronics Item 9711,Electronics,Mobiles,Brand_68,2023-06-13,7469.29,14021.09,SUP0440,3.2,0.015,6
P09712,Furniture Item 9712,Furniture,Living Room,Brand_22,2023-11-21,7134.57,14892.53,SUP0448,4.8,0.005,24
P09713,Grocery Item 9713,Grocery,Staples,Brand_76,2022-12-27,278.13,479.94,SUP0234,3.2,0.007,0
P09714,Electronics Item 9714,Electronics,Mobiles,Brand_69,2025-06-09,6877.69,14326.52,SUP0366,3.9,0.008,36
P09715,Furniture Item 9715,Furniture,Living Room,Brand_44,2023-02-28,27187.49,41875.67,SUP0295,3.9,0.058,36
P09716,Fashion Item 9716,Fashion,Womenswear,Brand_83,2023-02-23,1081.06,2339.51,SUP0294,3.5,0.085,0
P09717,Fashion Item 9717,Fashion,Womenswear,Brand_93,2021-03-12,2442.3,3011.58,SUP0267,3.6,0.066,0
P09718,Electronics Item 9718,Electronics,Mobiles,Brand_29,2024-02-12,23866.86,35285.43,SUP0306,,0.011,6
P09719,Home Appliances Item 9719,Home Appliances,Kitchen,Brand_49,2022-06-11,5893.55,12073.91,SUP0500,2.5,0.172,36
P09720,Furniture Item 9720,Furniture,Living Room,Brand_6,2018-07-29,4022.11,6606.72,SUP0294,3.2,0.008,24
P09721,Grocery Item 9721,Grocery,Staples,Brand_88,2019-11-01,222.47,453.22,SUP0110,4.1,0.03,0
P09722,Fashion Item 9722,Fashion,Womenswear,Brand_36,2018-06-27,1225.06,2111.7,SUP0482,4.9,0.097,0
P09723,Grocery Item 9723,Grocery,Staples,Brand_97,2022-06-01,255.48,475.33,SUP0135,3.6,0.069,0
P09724,Furniture Item 9724,Furniture,Living Room,Brand_13,2024-05-13,8934.01,12575.71,SUP0235,4.4,0.036,12
P09725,Fashion Item 9725,Fashion,Womenswear,Brand_50,2022-09-01,2076.87,3600.76,SUP0387,3.7,0.09,0
P09726,Grocery Item 9726,Grocery,Staples,Brand_22,2022-02-22,657.36,802.29,SUP0185,4.3,0.05,0
P09727,Grocery Item 9727,Grocery,Staples,Brand_55,2018-02-01,191.73,341.43,SUP0069,3.9,0.066,0
P09728,Fashion Item 9728,Fashion,Womenswear,Brand_99,2021-10-09,1647.56,2642.11,SUP0036,3.8,0.111,0
P09729,Grocery Item 9729,Grocery,Staples,Brand_29,2022-10-10,139.31,238.48,SUP0269,,0.005,0
P09730,Grocery Item 9730,Grocery,Staples,Brand_88,2018-06-29,269.01,516.92,SUP0021,3.9,0.033,0
P09731,Home Appliances Item 9731,Home Appliances,Kitchen,Brand_75,2019-04-18,7484.47,9336.35,SUP0289,3.5,0.063,6
P09732,Grocery Item 9732,Grocery,Staples,Brand_38,2022-04-02,388.74,529.73,SUP0027,4.0,0.009,0
P09733,Furniture Item 9733,Furniture,Living Room,Brand_89,2024-05-17,16884.53,29104.7,SUP0136,4.6,0.041,6
P09734,Electronics Item 9734,Electronics,Mobiles,Brand_1,2021-09-10,17699.56,23515.72,SUP0493,3.9,0.005,6
P09735,Fashion Item 9735,Fashion,Womenswear,Brand_56,2019-10-23,891.32,1306.61,SUP0068,3.8,0.107,0
P09736,Fashion Item 9736,Fashion,Womenswear,Brand_100,2020-04-28,1011.9,1601.08,SUP0043,4.3,0.139,0
P09737,Electronics Item 9737,Electronics,Mobiles,Brand_72,2025-06-19,23014.29,31710.55,SUP0051,4.3,0.102,6
P09738,Fashion Item 9738,Fashion,Womenswear,Brand_81,2019-12-26,1484.67,2266.72,SUP0308,3.6,0.066,0
